x,y,c
157.006,27.0195,4
172.001,42.0071,4
258.01,128.023,1
276.001,146.012,1
139.01,9.03459,4
185.035,55.0121,3
220.007,90.0188,3
346.063,216.051,0
295.056,165.051,0
125.043,395.019,2
217.061,87.0073,3
149.011,19.0624,4
185.053,55.0382,3
87.0237,357.038,2
58.0592,328.022,2
97.0562,367.03,2
209.003,79.0153,3
277.019,147.063,1
108.06,378.042,2
347.058,217.031,0
243.058,113.039,1
144.033,14.0459,4
156.063,26.0516,4
224.055,94.0209,3
121.016,391.009,2
267.028,137.047,1
265.01,135.065,1
183.005,53.0369,3
95.0443,365.022,2
243.021,113.015,1
219.048,89.06,3
81.0222,351.066,2
162.048,32.0638,4
173.012,43.0416,4
262.051,132.013,1
208.056,78.0565,3
299.027,169.013,0
284.002,154.004,0
156.037,26.0109,4
197,67.0294,3
241.061,111.012,1
230.05,100.042,3
227.051,97.0002,3
163.004,33.0521,4
234.058,104.055,1
138.021,8.04441,4
166.065,36.0503,4
174.034,44.0128,4
134.052,4.06231,4
209.044,79.0192,3
241.016,111.054,1
230.065,100.044,3
205.014,75.0371,3
286.053,156.064,0
255.031,125.043,1
81.0534,351.047,2
169.024,39.0462,4
150.058,20.0208,4
273.013,143.008,1
258.039,128.054,1
228.04,98.0343,3
131.016,1.05339,4
109.052,379.045,2
110.042,380.053,2
284.022,154.036,0
247.048,117.034,1
187.001,57.0021,3
177.054,47.0509,4
125.015,395.051,2
150.043,20.0619,4
290.064,160.015,0
122.021,392.011,2
262.044,132.03,1
139.038,9.02444,4
180.025,50.0213,4
179.025,49.0358,4
156.007,26.009,4
195.011,65.0444,3
178.056,48.0649,4
210.062,80.0525,3
154.022,24.0133,4
230.028,100.01,3
139.054,9.04343,4
169.055,39.061,4
50.01,320.054,2
236.045,106,1
215.001,85.0137,3
151.055,21.0476,4
172.064,42.0171,4
171.014,41.0372,4
271.049,141.013,1
184.06,54.0597,3
94.008,364.059,2
75.0293,345.019,2
333.031,203.008,0
96.0178,366.039,2
201.057,71.0251,3
232,102.005,1
245.012,115.028,1
285.011,155.006,0
213.052,83.0427,3
128.018,398.04,2
188.057,58.0526,3
151.037,21.0285,4
183.045,53.0034,3
211.06,81.0418,3
227.061,97.0295,3
219.002,89.0137,3
216.006,86.0363,3
258.05,128.032,1
199.013,69.0134,3
150.034,20.0287,4
245.032,115.048,1
315.062,185.006,0
180.021,50.0299,4
295.003,165.047,0
187.023,57.0181,3
138.011,8.02684,4
88.0073,358.043,2
61.0049,331.053,2
197.051,67.0619,3
99.0346,369.007,2
201.04,71.036,3
149.033,19.0262,4
337.036,207.024,0
324.013,194.046,0
70.0501,340.036,2
236.022,106.046,1
177.032,47.0073,4
169.065,39.0428,4
176.055,46.0591,4
265.025,135.006,1
238.047,108.052,1
189.036,59.0056,3
243.019,113.028,1
275.059,145.009,1
247.012,117.019,1
124.047,394.005,2
238.022,108.014,1
206.037,76.0277,3
65.023,335.018,2
145.019,15.0513,4
284.052,154.02,0
198.036,68.0103,3
168.015,38.041,4
110.016,380.048,2
257.045,127.03,1
124.026,394.042,2
281.055,151.03,1
243.005,113.009,1
217.055,87.0247,3
290.008,160.053,0
146.003,16.0476,4
133.002,3.00597,4
116.023,386,2
247.035,117.033,1
89.0051,359.057,2
165.007,35.0546,4
61.0438,331.063,2
135.055,5.02372,4
128.029,398.048,2
139.014,9.03889,4
165.054,35.0624,4
203.008,73.0146,3
199.065,69.0486,3
197.064,67.0456,3
226.053,96.0566,3
162.059,32.0373,4
185.002,55.0187,3
169.063,39.0572,4
92.0222,362.058,2
283.019,153.031,1
280.018,150.035,1
135.019,5.06517,4
240.024,110.06,1
117.018,387.059,2
136.04,6.01813,4
257.058,127.043,1
237.009,107.058,1
82.0626,352.03,2
103.006,373.028,2
85.0055,355.024,2
306.05,176.064,0
173.003,43.0607,4
228.046,98.0266,3
265.001,135.013,1
48.0208,318.053,2
32.0596,302.005,2
260.054,130.03,1
237.008,107.017,1
161.013,31.0044,4
76.0534,346.048,2
175.011,45.0369,4
182.051,52.0176,3
284.014,154.001,0
55.0174,325.004,2
178,48.041,4
181.059,51.0004,4
185.033,55.0024,3
177.039,47.0253,4
346.05,216.001,0
247.048,117.046,1
215.026,85.0148,3
136.012,6.01836,4
182.012,52.0455,3
104.039,374.021,2
239.046,109.022,1
218.061,88.0325,3
283.059,153.027,1
134.002,4.03378,4
164.01,34.0583,4
294.061,164.005,0
229.059,99.0568,3
153.044,23.0366,4
128.064,398.015,2
316.024,186.052,0
164.024,34.0398,4
163.054,33.0413,4
178.041,48.0451,4
270.014,140.04,1
74.0498,344.016,2
216.031,86.0218,3
213.025,83.0177,3
80.0115,350.054,2
49.0129,319.016,2
137.027,7.00393,4
162.026,32.0303,4
228.059,98.0199,3
200.034,70.0097,3
239.03,109.056,1
323.065,193.007,0
205.033,75.0431,3
163.033,33.0179,4
158.012,28.0491,4
149.05,19.0266,4
201.062,71.0269,3
179.015,49.0093,4
164.025,34.0489,4
252.039,122.038,1
192.045,62.0439,3
234.029,104.007,1
189.028,59.0614,3
281.032,151.039,1
212.049,82.0341,3
209.032,79.0007,3
124.012,394.029,2
177.006,47.0103,4
184.003,54.0279,3
90.0152,360.052,2
238.061,108.005,1
182.009,52.0525,3
142.048,12.0151,4
66.0507,336.029,2
265.052,135.009,1
187.018,57.045,3
312.054,182.038,0
88.0151,358.05,2
266.024,136.024,1
244.064,114.043,1
218.019,88.0544,3
192.045,62.0386,3
210.043,80.0229,3
250.023,120.027,1
164.036,34.0548,4
86.0032,356.044,2
96.0346,366.049,2
228.028,98.0048,3
149.062,19.0045,4
236.032,106.024,1
112.01,382.065,2
218.056,88.0226,3
167.044,37.0022,4
72.0499,342.049,2
177.024,47.038,4
205.009,75.0041,3
208.003,78.0637,3
207.032,77.0445,3
74.0484,344.064,2
124.014,394.063,2
310.035,180.014,0
360.011,230.015,0
164.054,34.0513,4
261.032,131.05,1
179.032,49.0475,4
310.041,180.021,0
135.063,5.03484,4
181.062,51.0089,4
149.041,19.0509,4
257.007,127.027,1
232.032,102.04,1
246.056,116.057,1
82.0606,352.041,2
204.006,74.0527,3
361.02,231.056,0
223.016,93.0339,3
375.01,245.05,0
186.055,56.0424,3
241.006,111.061,1
172.012,42.0212,4
245.021,115.007,1
319.062,189.062,0
319.05,189.036,0
224.019,94.0045,3
163.062,33.0059,4
306.034,176.002,0
277.049,147.008,1
272.025,142.021,1
278.044,148.049,1
106.058,376.018,2
162.022,32.0296,4
69.0652,339.002,2
86.0446,356.061,2
284.044,154.002,0
151.007,21.0308,4
198.007,68.0431,3
165.009,35.0332,4
258.065,128.015,1
316.016,186.011,0
199.03,69.0089,3
257.023,127.009,1
155.051,25.054,4
207.014,77.0137,3
191.012,61.0246,3
212.033,82.055,3
235.044,105.015,1
142.002,12.0008,4
86.0524,356.012,2
198.009,68.0442,3
174.061,44.0319,4
163.016,33.0021,4
224.036,94.0462,3
209.055,79.0648,3
244.029,114.034,1
151.023,21.045,4
200.048,70.0569,3
80.0359,350.015,2
229.033,99.0014,3
247.003,117.016,1
296.05,166.022,0
224.042,94.02,3
182.004,52.0498,3
209.051,79.0237,3
115.038,385.065,2
223.054,93.0511,3
340.058,210.01,0
138.031,8.02612,4
193.01,63.0655,3
214.008,84.0413,3
115.027,385.039,2
127.015,397.027,2
190.059,60.0596,3
280.052,150.015,1
71.0257,341.062,2
168.036,38.0404,4
80.0266,350.024,2
71.0593,341.049,2
229.048,99.0583,3
210.02,80.047,3
171.045,41.0237,4
81.0559,351.013,2
201.004,71.0191,3
286.03,156.021,0
167.054,37.0146,4
132.002,2.05663,4
311.048,181.052,0
140.027,10.029,4
130.004,0.037121,4
156.03,26.0493,4
297.042,167.005,0
265.019,135.042,1
340.005,210.003,0
180.014,50.0162,4
193.053,63.0459,3
206.045,76.0326,3
239.043,109.043,1
239.049,109.021,1
295.039,165.023,0
159.043,29.0222,4
228.036,98.0506,3
276.035,146.052,1
162.021,32.0624,4
243.052,113.03,1
209.027,79.025,3
252.041,122.036,1
152.012,22.0056,4
310.006,180.019,0
180.013,50.0643,4
233.015,103.049,1
299.003,169.024,0
250.029,120.009,1
173.005,43.0147,4
177.002,47.022,4
126.037,396.065,2
292.019,162.038,0
133.007,3.02153,4
302.005,172.032,0
182.03,52.0381,3
133.05,3.03985,4
195.008,65.0453,3
155.04,25.0535,4
178.001,48.0598,4
137.008,7.00355,4
240.028,110.021,1
107.055,377.02,2
306.019,176.015,0
98.0357,368.059,2
310.025,180.002,0
349.046,219.033,0
136.015,6.01354,4
243.032,113.038,1
279,149.027,1
135.011,5.02164,4
231.004,101.057,1
153.013,23.0152,4
154.006,24.012,4
124.035,394.031,2
81.036,351.055,2
95.0643,365.047,2
199.034,69.0227,3
279.051,149.028,1
277.045,147.055,1
108.036,378.046,2
168.043,38.0088,4
159.058,29.0333,4
202.028,72.0223,3
254.022,124.006,1
279.014,149.061,1
215.059,85.0183,3
234.008,104.05,1
123.036,393.049,2
103.053,373.031,2
216.059,86.0324,3
230.056,100.036,3
84.048,354.014,2
233.008,103.001,1
237.01,107.025,1
214.005,84.0028,3
154.041,24.0594,4
265.03,135.022,1
268.023,138.046,1
371.055,241.011,0
160.058,30.0597,4
124.065,394.052,2
215.036,85.0146,3
158.056,28.0014,4
299.063,169.027,0
126.006,396.042,2
175.009,45.0159,4
330.002,200.01,0
280.064,150.025,1
204.039,74.0338,3
303.002,173.032,0
328.013,198.003,0
236.039,106.008,1
281.042,151.044,1
215.006,85.0332,3
170.02,40.0611,4
206.02,76.044,3
111.048,381.026,2
117.008,387.018,2
218.01,88.019,3
187.017,57.0114,3
241,111.055,1
125.011,395.049,2
243.033,113.022,1
268.059,138.056,1
200.051,70.0579,3
92.0003,362.031,2
155.007,25.029,4
264.004,134.005,1
163.008,33.0654,4
249.056,119.042,1
205.009,75.0303,3
225.055,95.0434,3
182.048,52.0168,3
129.059,399.006,2
183.053,53.0099,3
27.0011,297.03,2
146.038,16.0527,4
188.065,58.0015,3
219.02,89.0201,3
216.025,86.0517,3
277.059,147.033,1
199.047,69.0491,3
245.029,115.021,1
91.0241,361.023,2
111.05,381.039,2
231.05,101.034,1
189.03,59.0117,3
157.064,27.0422,4
165.003,35.0349,4
135.003,5.01113,4
180.057,50.0129,4
151.044,21.0652,4
239.042,109.029,1
59.0135,329.027,2
172.03,42.0631,4
246.065,116.049,1
155.018,25.0454,4
198.03,68.049,3
137.049,7.01902,4
309.051,179.017,0
217.006,87.0422,3
72.0533,342.031,2
274.031,144.012,1
143.027,13.0434,4
253.016,123.039,1
194.008,64.0123,3
252.061,122.005,1
236.036,106.04,1
153.046,23.0261,4
195.04,65.0559,3
188.012,58.0583,3
166.007,36.0308,4
149.013,19.018,4
272.048,142.014,1
57.0487,327.037,2
226.03,96.0405,3
214.015,84.0578,3
263.031,133.008,1
233.053,103.021,1
119.013,389.056,2
167.019,37.04,4
277.046,147.019,1
206.03,76.0391,3
238.061,108.004,1
248.043,118.04,1
44.0498,314.015,2
286.023,156.029,0
289.062,159.045,0
264.047,134.008,1
152.051,22.0336,4
313.047,183.002,0
217.037,87.0377,3
251.04,121.006,1
96.0171,366.045,2
304.054,174.016,0
98.0482,368.017,2
218.019,88.0041,3
254.056,124.027,1
167.007,37.0471,4
325.008,195.056,0
212.043,82.0568,3
90.0323,360.044,2
218.042,88.0544,3
199.041,69.063,3
191.033,61.0493,3
243.011,113.065,1
253.05,123.018,1
223.021,93.0274,3
214.055,84.0475,3
324.017,194.018,0
188.06,58.0288,3
235.059,105.042,1
184.023,54.023,3
208.052,78.0401,3
84.0008,354.045,2
199.032,69.0002,3
282.063,152.025,1
251.035,121.055,1
157.064,27.0083,4
179.018,49.0305,4
339.036,209.055,0
64.0263,334.014,2
70.0089,340.045,2
118.002,388.026,2
196.03,66.0258,3
292.046,162.015,0
260.054,130.024,1
285.003,155.021,0
121.024,391.022,2
230.026,100.021,3
234.008,104.002,1
228.039,98.0609,3
139.043,9.02337,4
185.003,55.019,3
253.05,123.025,1
155.065,25.0537,4
198.006,68.053,3
65.0243,335.022,2
200.037,70.0328,3
222.014,92.0336,3
216.054,86.0327,3
219.038,89.0235,3
202.064,72.0277,3
74.0067,344.059,2
180.058,50.0608,4
189.051,59.0485,3
57.0338,327.047,2
202.009,72.0132,3
60.0361,330.034,2
167.012,37.049,4
132.016,2.04394,4
210.004,80.0584,3
164.026,34.0272,4
181.001,51.0276,4
212.035,82.0563,3
266.039,136.024,1
174.058,44.05,4
151.007,21.0247,4
304.048,174.007,0
242.042,112.014,1
173.053,43.0387,4
195.053,65.0055,3
120.044,390.006,2
183.011,53.0248,3
168.061,38.0468,4
323.043,193.028,0
222.052,92.0089,3
103.055,373.04,2
272.035,142.018,1
336.055,206.045,0
233.04,103.058,1
307.015,177.061,0
99.0649,369.052,2
90.0243,360.007,2
282.053,152,1
199.058,69.0004,3
202.022,72.0635,3
178.049,48.0609,4
180.055,50.0035,4
206.065,76.0535,3
204.025,74.03,3
162.021,32.0243,4
221.015,91.005,3
118.064,388.052,2
61.0138,331.028,2
106.031,376.057,2
262.053,132.048,1
316.034,186.025,0
170.046,40.0423,4
282.057,152.055,1
236.031,106.058,1
297.058,167.055,0
216.044,86.027,3
189.052,59.0341,3
206.02,76.0022,3
197.024,67.0316,3
145.045,15.0323,4
124.044,394.046,2
281.007,151.065,1
172.025,42.0612,4
204.041,74.06,3
211.018,81.0362,3
278.051,148.042,1
165.019,35.0624,4
304.041,174.026,0
116.002,386.043,2
211.06,81.0485,3
272.028,142.056,1
213.058,83.0362,3
221.037,91.0047,3
213.048,83.0074,3
237.032,107.05,1
200.031,70.0233,3
137.032,7.00047,4
165.007,35.0438,4
89.0188,359.002,2
214.013,84.0234,3
184.056,54.0279,3
158.016,28.003,4
155.058,25.0424,4
161.014,31.0446,4
172.055,42.0467,4
279.037,149.059,1
214.016,84.0405,3
126.049,396.056,2
268.052,138.006,1
185.031,55.0039,3
118.004,388.019,2
132.012,2.06182,4
228.023,98.0392,3
220.015,90.0133,3
297.025,167.025,0
120.029,390.031,2
141.042,11.0417,4
163.018,33.0376,4
109.01,379.01,2
166.037,36.0192,4
235.025,105.036,1
238.026,108.001,1
300.064,170.058,0
255.033,125.014,1
172.05,42.0458,4
150.057,20.0261,4
24.0263,294.048,2
210.052,80.0044,3
170.015,40.0556,4
205.015,75.0067,3
193.053,63.0285,3
276.052,146.045,1
69.0284,339.006,2
185.036,55.0099,3
205.04,75.0379,3
251.017,121.047,1
271.024,141.03,1
317.015,187.013,0
100.017,370.031,2
166.044,36.0294,4
167.062,37.0598,4
19.0353,289.031,2
349.029,219.041,0
298.045,168.002,0
160.063,30.0328,4
143.055,13.0213,4
212.015,82.0372,3
293.023,163.042,0
176.001,46.0499,4
193.049,63.0033,3
151.027,21.0219,4
269.009,139.045,1
129.047,399.047,2
248.002,118.002,1
191.055,61.0009,3
112.06,382.061,2
214.037,84.0646,3
242.05,112.032,1
114.054,384.012,2
82.0266,352.01,2
312.064,182.064,0
106.006,376.023,2
172.062,42.0592,4
294.05,164.053,0
155.045,25.0006,4
262.052,132.063,1
139.029,9.05818,4
202.01,72.0518,3
192.012,62.0619,3
182.018,52.0434,3
72.0356,342.054,2
100.051,370.009,2
258.006,128.047,1
156.048,26.0415,4
147.065,17.0054,4
180.033,50.026,4
178.045,48.0452,4
142.046,12.017,4
118.057,388.009,2
295.063,165.003,0
106.05,376.058,2
181.015,51.0018,4
241.029,111.039,1
200.012,70.0641,3
223.052,93.0287,3
170.014,40.0551,4
219.028,89.0456,3
335.039,205.011,0
276.06,146.049,1
237.057,107.004,1
159.013,29.0209,4
80.0215,350.057,2
192.011,62.0237,3
295.02,165.049,0
162.045,32.0211,4
230.005,100.007,3
124.018,394.031,2
187.029,57.0625,3
131.063,1.03579,4
220.051,90.0106,3
158.035,28.0282,4
218.012,88.0655,3
217.051,87.0436,3
164.013,34.0225,4
218.051,88.0582,3
164.012,34.0654,4
168.038,38.0652,4
112.058,382.028,2
199.044,69.0217,3
270.052,140.015,1
215.054,85.0475,3
309.009,179.019,0
190.026,60.0089,3
214.007,84.0021,3
312.033,182.02,0
112.004,382.05,2
238.053,108.029,1
283.063,153.02,1
178.014,48.0587,4
351.054,221.052,0
126.03,396.028,2
218.034,88.0539,3
139.017,9.00851,4
127.041,397.013,2
255.012,125.057,1
350.041,220.059,0
128.039,398.039,2
241.065,111.059,1
244.007,114.059,1
151.024,21.0139,4
262.036,132.052,1
94.0314,364.018,2
223.005,93.0371,3
252.004,122.048,1
297.048,167.029,0
72.0542,342.061,2
226.016,96.03,3
251.059,121.006,1
130.023,0.031727,4
86.0126,356.011,2
188.001,58.0318,3
235.011,105.051,1
303.012,173.001,0
301.002,171.059,0
110.044,380.049,2
193.014,63.0114,3
191.043,61.004,3
241.043,111.056,1
148.026,18.0532,4
195.065,65.0084,3
237.05,107.006,1
286.039,156.01,0
74.0359,344.009,2
203.059,73.04,3
184.006,54.0238,3
294.023,164.051,0
258.023,128.016,1
230.064,100.052,3
164.052,34.0427,4
197.003,67.0287,3
205.017,75.0572,3
288.052,158.025,0
248.029,118.008,1
285.011,155.053,0
204.063,74.0255,3
265.042,135.016,1
134.016,4.01053,4
267.02,137.016,1
139.029,9.00571,4
186.053,56.0337,3
300.054,170.028,0
308.047,178.027,0
85.0511,355.007,2
217.006,87.0525,3
97.0414,367.043,2
299.003,169.026,0
242.032,112.006,1
276.048,146.009,1
222.051,92.0496,3
217.024,87.016,3
159.044,29.0023,4
112.039,382.054,2
212.046,82.0193,3
120.048,390.004,2
184.015,54.0402,3
233.008,103.02,1
113.008,383.035,2
271.04,141,1
199.061,69.01,3
301.025,171.047,0
257.001,127.028,1
233.003,103.063,1
233.001,103.006,1
192.025,62.0446,3
278.046,148.021,1
215.015,85.0387,3
285.048,155.021,0
298.023,168.045,0
201.017,71.0206,3
167.004,37.0018,4
100.002,370.006,2
96.0467,366.063,2
206.054,76.032,3
225.055,95.0399,3
200.063,70.0011,3
131.058,1.03252,4
175.028,45.0251,4
265.057,135.014,1
231.001,101.048,1
257.016,127.013,1
205.039,75.0357,3
196.007,66.0103,3
242.012,112.065,1
190.049,60.0496,3
201.05,71.0001,3
134.049,4.0492,4
286.018,156.014,0
192.013,62.059,3
351.006,221.06,0
181.033,51.0617,4
230.011,100.007,3
293.003,163.019,0
147.037,17.0567,4
192.001,62.0425,3
160.057,30.0262,4
201.011,71.0602,3
121.013,391.026,2
286.038,156.046,0
142.03,12.0132,4
187.014,57.0075,3
120.051,390.061,2
299.018,169.035,0
239.023,109.026,1
216.019,86.0113,3
193.032,63.004,3
53.0575,323.062,2
314.034,184.063,0
88.0053,358.026,2
140.026,10.0578,4
206.028,76.0502,3
304.039,174.02,0
143.048,13.0119,4
138.044,8.05495,4
215.019,85.0002,3
106.063,376.061,2
182.004,52.0064,3
160.047,30.0161,4
127.065,397.062,2
160.007,30.064,4
216.001,86.0278,3
153.003,23.0373,4
300.009,170.024,0
188.016,58.0356,3
97.0184,367.03,2
284.019,154.062,0
274.019,144.041,1
195.034,65.0522,3
136.036,6.03131,4
87.043,357.044,2
129.045,399.027,2
90.0398,360.015,2
192.058,62.0227,3
76.0567,346.035,2
105.06,375.028,2
84.0307,354.04,2
278.008,148,1
114.02,384.022,2
179.015,49.0201,4
198.024,68.0366,3
42.0208,312.025,2
261.064,131.058,1
280.06,150.027,1
204.051,74.0424,3
131.036,1.0342,4
316.024,186.021,0
67.0572,337.026,2
229.029,99.0343,3
150.05,20.0564,4
94.0293,364.037,2
178.036,48.0521,4
261.06,131.036,1
240.022,110.001,1
68.0259,338.019,2
119.043,389.051,2
262.019,132.051,1
169.037,39.0335,4
258.044,128.043,1
167.031,37.0641,4
178.057,48.0268,4
69.0228,339.021,2
201.04,71.0455,3
288.03,158.011,0
112.008,382.065,2
186.045,56.0043,3
227.045,97.012,3
133.045,3.05575,4
172.01,42.0624,4
209.045,79.0241,3
281.006,151.016,1
142.019,12.0174,4
251.024,121.021,1
247.025,117.041,1
141.009,11.0093,4
179.055,49.0295,4
203.019,73.0456,3
143.031,13.014,4
155.058,25.0619,4
171.02,41.0111,4
74.0362,344.053,2
304.049,174.058,0
164.059,34.0023,4
219.016,89.0598,3
246.037,116.015,1
355.054,225.057,0
249.056,119.044,1
98.0137,368.021,2
221.028,91.0004,3
239.032,109.003,1
277.047,147.065,1
199.026,69.0488,3
78.001,348.033,2
137.051,7.06382,4
231.028,101.02,1
69.0251,339.044,2
181.026,51.0329,4
152.038,22.0506,4
179.032,49.0294,4
133.004,3.02588,4
211.056,81.0193,3
97.0225,367.017,2
158.064,28.0333,4
249.031,119.007,1
198.023,68.042,3
230.013,100.044,3
141.029,11.0265,4
215.059,85.0102,3
252.007,122.036,1
90.0425,360.055,2
250.017,120.06,1
284.037,154.022,0
199.044,69.0152,3
75.0357,345.054,2
242.006,112.014,1
125.047,395.024,2
266.039,136.062,1
102.004,372.018,2
128.033,398.002,2
225.062,95.0606,3
249.043,119.022,1
108.053,378.001,2
125.003,395.063,2
213.013,83.0599,3
208.017,78.0332,3
150.027,20.0371,4
260.019,130.04,1
183.029,53.0508,3
236.018,106.009,1
134.01,4.05199,4
134.038,4.02675,4
137.02,7.00644,4
124.05,394.009,2
213.023,83.0492,3
158.028,28.0392,4
224.011,94.0541,3
228.005,98.0539,3
282.055,152.022,1
305.004,175.029,0
259.008,129.049,1
187.025,57.0278,3
253.04,123.035,1
225.023,95.0471,3
281.009,151.008,1
153.039,23.0401,4
225.02,95.0119,3
151.01,21.013,4
224.022,94.0434,3
69.0195,339.02,2
330.031,200.04,0
198.045,68.0326,3
171.005,41.0101,4
219.001,89.0496,3
55.0268,325.043,2
280.056,150.04,1
158.017,28.0281,4
213.008,83.0627,3
200.017,70.0515,3
109.017,379.062,2
255.008,125.037,1
129.004,399.043,2
87.0425,357.019,2
303.024,173.043,0
161.029,31.0298,4
180.047,50.0427,4
180.056,50.0653,4
135.015,5.04943,4
295.056,165.007,0
152.018,22.0028,4
167.033,37.0544,4
129.046,399.004,2
174.051,44.0249,4
209.03,79.0465,3
324.018,194.004,0
179.057,49.0063,4
240.001,110.063,1
200.042,70.0111,3
195.056,65.0182,3
191.015,61.039,3
215.017,85.0512,3
237.042,107.033,1
184.027,54.0195,3
372.008,242.062,0
221.05,91.0202,3
312.029,182.009,0
319.022,189.038,0
154.058,24.0647,4
293.015,163.012,0
206.019,76.036,3
127.044,397.06,2
207.01,77.0626,3
292.028,162.021,0
151.032,21.0161,4
179.062,49.0159,4
196.019,66.0212,3
214.014,84.027,3
111.021,381.04,2
154.057,24.0146,4
113.035,383.064,2
106.062,376.023,2
132.04,2.02478,4
99.0369,369.042,2
149.045,19.0032,4
229.025,99.0126,3
225.061,95.0599,3
275.064,145.047,1
215.019,85.0039,3
243.049,113.031,1
172.033,42.0338,4
206.04,76.0171,3
184.04,54.0343,3
244.025,114.01,1
146.019,16.0275,4
204.006,74.0564,3
267.056,137.065,1
123.015,393.025,2
129.055,399.017,2
191.048,61.0461,3
286.032,156.009,0
236.001,106.003,1
289.046,159.008,0
182.029,52.0514,3
189.044,59.0348,3
20.0601,290.035,2
241.052,111.029,1
179.036,49.0307,4
158.061,28.0015,4
112.014,382.024,2
148.055,18.0291,4
257.023,127.048,1
292.05,162.004,0
338.062,208.043,0
108.048,378.052,2
258.032,128.039,1
171.057,41.0154,4
108.048,378.017,2
221.035,91.0452,3
226.028,96.0254,3
310.065,180.058,0
154.022,24.0339,4
174.024,44.0425,4
274.045,144.007,1
256.041,126.041,1
208.026,78.0414,3
52.0421,322.036,2
117.043,387.059,2
117.016,387.004,2
237.047,107.005,1
222.004,92.0508,3
193.061,63.0173,3
178.039,48.0107,4
268.053,138.052,1
67.0302,337.042,2
140.045,10.055,4
159.021,29.0545,4
188.04,58.0581,3
82.0399,352.013,2
228.041,98.0399,3
101.059,371.059,2
146.046,16.0122,4
203.017,73.0153,3
315.006,185.061,0
262.046,132.034,1
290.021,160.053,0
326.015,196.009,0
230.06,100.057,3
267.048,137.03,1
276.06,146.039,1
178.016,48.0546,4
152.047,22.0359,4
200.009,70.0072,3
109.024,379.008,2
122.058,392.063,2
164.053,34.0411,4
115.046,385.003,2
231.049,101.037,1
135.05,5.00117,4
111.007,381.005,2
307.065,177.022,0
298.03,168.052,0
189.06,59.0155,3
209.024,79.055,3
196.046,66.0091,3
198.003,68.0124,3
227.059,97.0154,3
343.065,213.005,0
189.028,59.0184,3
239.005,109.017,1
230.004,100.056,3
173.063,43.0087,4
193.059,63.0411,3
265.053,135.011,1
203.017,73.045,3
117.053,387.017,2
279.03,149.043,1
252.038,122.022,1
210.04,80.0108,3
162.04,32.0618,4
284.021,154.037,0
283.017,153.013,1
265.016,135.018,1
221.023,91.0158,3
95.0474,365.036,2
228.057,98.0341,3
94.008,364.015,2
285.022,155.03,0
287.021,157.03,0
184.042,54.0487,3
280.03,150.041,1
206.022,76.0107,3
195.006,65.047,3
207.046,77.0423,3
177.012,47.0054,4
264.042,134.022,1
151.058,21.0121,4
175.03,45.0623,4
179.034,49.0097,4
172.017,42.0066,4
